gs_text34,iso3,weight,age,sex
Stillbirth,SYR,0.22876376,0,0
Birth asphyxia,SYR,0.31606163,0,1
Congenital malformation,SYR,0.25162717,0,1
Meningitis/Sepsis,SYR,0.03118168,0,1
Pneumonia,SYR,0.00355307,0,1
Preterm Delivery,SYR,0.15695454,0,1
Stillbirth,SYR,0.24062191,0,1
Birth asphyxia,SYR,0.38849407,7,0
Congenital malformation,SYR,0.35261636,7,0
Meningitis/Sepsis,SYR,0.07596996,7,0
Pneumonia,SYR,0.01876027,7,0
Preterm Delivery,SYR,0.16415933,7,0
Stillbirth,SYR,0,7,0
Birth asphyxia,SYR,0.31292519,7,1
Congenital malformation,SYR,0.39831455,7,1
Meningitis/Sepsis,SYR,0.07757046,7,1
Pneumonia,SYR,0.02167991,7,1
Preterm Delivery,SYR,0.18950989,7,1
Stillbirth,SYR,0,7,1
Birth asphyxia,SYC,0.36121805,0,0
Congenital malformation,SYC,0.13495975,0,0
Meningitis/Sepsis,SYC,0.03612614,0,0
Pneumonia,SYC,0.0379815,0,0
Preterm Delivery,SYC,0.18772887,0,0
Stillbirth,SYC,0.24198569,0,0
Birth asphyxia,SYC,0.35991713,0,1
Congenital malformation,SYC,0.14713348,0,1
Meningitis/Sepsis,SYC,0.02423961,0,1
Pneumonia,SYC,0.02696237,0,1
Preterm Delivery,SYC,0.2004679,0,1
Stillbirth,SYC,0.24127951,0,1
Birth asphyxia,SYC,0.2621961,7,0
Congenital malformation,SYC,0.27055224,7,0
Meningitis/Sepsis,SYC,0.09873778,7,0
Pneumonia,SYC,0.21971475,7,0
Preterm Delivery,SYC,0.14879913,7,0
Stillbirth,SYC,0,7,0
Birth asphyxia,SYC,0.27953531,7,1
Congenital malformation,SYC,0.30984638,7,1
Meningitis/Sepsis,SYC,0.07050201,7,1
Pneumonia,SYC,0.16296662,7,1
Preterm Delivery,SYC,0.17714969,7,1
Stillbirth,SYC,0,7,1
Birth asphyxia,SWZ,0.4373187,0,0
Congenital malformation,SWZ,0.06894945,0,0
Meningitis/Sepsis,SWZ,0.03616247,0,0
Pneumonia,SWZ,0.05817342,0,0
Preterm Delivery,SWZ,0.16993636,0,0
Stillbirth,SWZ,0.22945961,0,0
Birth asphyxia,SWZ,0.36388436,0,1
Congenital malformation,SWZ,0.08641335,0,1
Meningitis/Sepsis,SWZ,0.03799917,0,1
Pneumonia,SWZ,0.07400965,0,1
Preterm Delivery,SWZ,0.19374822,0,1
Stillbirth,SWZ,0.24394526,0,1
Birth asphyxia,SWZ,0.32066407,7,0
Congenital malformation,SWZ,0.14539303,7,0
Meningitis/Sepsis,SWZ,0.13290175,7,0
Pneumonia,SWZ,0.23427658,7,0
Preterm Delivery,SWZ,0.16676457,7,0
Stillbirth,SWZ,0,7,0
Birth asphyxia,SWZ,0.25056872,7,1
Congenital malformation,SWZ,0.17492445,7,1
Meningitis/Sepsis,SWZ,0.12134801,7,1
Pneumonia,SWZ,0.27278377,7,1
Preterm Delivery,SWZ,0.18037505,7,1
Stillbirth,SWZ,0,7,1
Birth asphyxia,SWE,0.41039848,0,0
Congenital malformation,SWE,0.1997615,0,0
Meningitis/Sepsis,SWE,0.02527765,0,0
Pneumonia,SWE,0.00269021,0,0
Preterm Delivery,SWE,0.13821182,0,0
Stillbirth,SWE,0.22366033,0,0
Birth asphyxia,SWE,0.42869094,0,1
Congenital malformation,SWE,0.20522353,0,1
Meningitis/Sepsis,SWE,0.02813171,0,1
Pneumonia,SWE,0.00242654,0,1
Preterm Delivery,SWE,0.11720182,0,1
Stillbirth,SWE,0.21832546,0,1
Birth asphyxia,SWE,0.28621496,7,0
Congenital malformation,SWE,0.45776221,7,0
Meningitis/Sepsis,SWE,0.07722941,7,0
Pneumonia,SWE,0.00831596,7,0
Preterm Delivery,SWE,0.17047746,7,0
Stillbirth,SWE,0,7,0
Birth asphyxia,SWE,0.30061788,7,1
Congenital malformation,SWE,0.46525206,7,1
Meningitis/Sepsis,SWE,0.08376356,7,1
Pneumonia,SWE,0.00988581,7,1
Preterm Delivery,SWE,0.14048069,7,1
Stillbirth,SWE,0,7,1
Birth asphyxia,SVN,0.21194619,0,0
Congenital malformation,SVN,0.16680272,0,0
Meningitis/Sepsis,SVN,0.02267039,0,0
Pneumonia,SVN,0.00277185,0,0
Preterm Delivery,SVN,0.31621367,0,0
Stillbirth,SVN,0.27959519,0,0
Birth asphyxia,SVN,0.2238419,0,1
Congenital malformation,SVN,0.20065699,0,1
Meningitis/Sepsis,SVN,0.03129393,0,1
Pneumonia,SVN,0.00238417,0,1
Preterm Delivery,SVN,0.2697458,0,1
Stillbirth,SVN,0.27207721,0,1
Birth asphyxia,SVN,0.23304345,7,0
Congenital malformation,SVN,0.40519419,7,0
Meningitis/Sepsis,SVN,0.0960681,7,0
Pneumonia,SVN,0.01754059,7,0
Preterm Delivery,SVN,0.24815368,7,0
Stillbirth,SVN,0,7,0
Birth asphyxia,SVN,0.1705527,7,1
Congenital malformation,SVN,0.49430934,7,1
Meningitis/Sepsis,SVN,0.08753282,7,1
Pneumonia,SVN,0.01482533,7,1
Preterm Delivery,SVN,0.23277981,7,1
Stillbirth,SVN,0,7,1
Birth asphyxia,SVK,0.18787062,0,0
Congenital malformation,SVK,0.25111357,0,0
Meningitis/Sepsis,SVK,0.00441016,0,0
Pneumonia,SVK,0.007199,0,0
Preterm Delivery,SVK,0.27754743,0,0
Stillbirth,SVK,0.27185922,0,0
Birth asphyxia,SVK,0.18848655,0,1
Congenital malformation,SVK,0.26581675,0,1
Meningitis/Sepsis,SVK,0.00355968,0,1
Pneumonia,SVK,0.00761794,0,1
Preterm Delivery,SVK,0.26507839,0,1
Stillbirth,SVK,0.26944069,0,1
Birth asphyxia,SVK,0.14269556,7,0
Congenital malformation,SVK,0.37980997,7,0
Meningitis/Sepsis,SVK,0.01756639,7,0
Pneumonia,SVK,0.05254881,7,0
Preterm Delivery,SVK,0.40737927,7,0
Stillbirth,SVK,0,7,0
Birth asphyxia,SVK,0.1202792,7,1
Congenital malformation,SVK,0.39211316,7,1
Meningitis/Sepsis,SVK,0.01671064,7,1
Pneumonia,SVK,0.05209838,7,1
Preterm Delivery,SVK,0.41879863,7,1
Stillbirth,SVK,0,7,1
Birth asphyxia,SUR,0.41615634,0,0
Congenital malformation,SUR,0.08492144,0,0
Meningitis/Sepsis,SUR,0.0376051,0,0
Pneumonia,SUR,0.00508136,0,0
Preterm Delivery,SUR,0.21682106,0,0
Stillbirth,SUR,0.23941471,0,0
Birth asphyxia,SUR,0.40681103,0,1
Congenital malformation,SUR,0.09527341,0,1
Meningitis/Sepsis,SUR,0.04185096,0,1
Pneumonia,SUR,0.00540212,0,1
Preterm Delivery,SUR,0.21016091,0,1
Stillbirth,SUR,0.24050157,0,1
Birth asphyxia,SUR,0.42329671,7,0
Congenital malformation,SUR,0.17626396,7,0
Meningitis/Sepsis,SUR,0.10076201,7,0
Pneumonia,SUR,0.04594623,7,0
Preterm Delivery,SUR,0.25373109,7,0
Stillbirth,SUR,0,7,0
Birth asphyxia,SUR,0.44494848,7,1
Congenital malformation,SUR,0.20546639,7,1
Meningitis/Sepsis,SUR,0.08367113,7,1
Pneumonia,SUR,0.0403309,7,1
Preterm Delivery,SUR,0.22558311,7,1
Stillbirth,SUR,0,7,1
Birth asphyxia,STP,0.37357249,0,0
Congenital malformation,STP,0.06410298,0,0
Meningitis/Sepsis,STP,0.13664343,0,0
Pneumonia,STP,0.03413749,0,0
Preterm Delivery,STP,0.1363016,0,0
Stillbirth,STP,0.25524199,0,0
Birth asphyxia,STP,0.34597966,0,1
Congenital malformation,STP,0.07763676,0,1
Meningitis/Sepsis,STP,0.12785961,0,1
Pneumonia,STP,0.03878875,0,1
Preterm Delivery,STP,0.15043208,0,1
Stillbirth,STP,0.25930314,0,1
Birth asphyxia,STP,0.28411279,7,0
Congenital malformation,STP,0.13050425,7,0
Meningitis/Sepsis,STP,0.31334967,7,0
Pneumonia,STP,0.13659056,7,0
Preterm Delivery,STP,0.13544273,7,0
Stillbirth,STP,0,7,0
Birth asphyxia,STP,0.2226376,7,1
Congenital malformation,STP,0.16437685,7,1
Meningitis/Sepsis,STP,0.31471238,7,1
Pneumonia,STP,0.17182688,7,1
Preterm Delivery,STP,0.12644628,7,1
Stillbirth,STP,0,7,1
Birth asphyxia,SRB,0.37327806,0,0
Congenital malformation,SRB,0.11870114,0,0
Meningitis/Sepsis,SRB,0.00873177,0,0
Pneumonia,SRB,0.00324195,0,0
Preterm Delivery,SRB,0.25188074,0,0
Stillbirth,SRB,0.24416635,0,0
Birth asphyxia,SRB,0.35920591,0,1
Congenital malformation,SRB,0.13213725,0,1
Meningitis/Sepsis,SRB,0.01277424,0,1
Pneumonia,SRB,0.00442019,0,1
Preterm Delivery,SRB,0.24556178,0,1
Stillbirth,SRB,0.24590063,0,1
Birth asphyxia,SRB,0.33977091,7,0
Congenital malformation,SRB,0.2654483,7,0
Meningitis/Sepsis,SRB,0.07329838,7,0
Pneumonia,SRB,0.03172549,7,0
Preterm Delivery,SRB,0.28975692,7,0
Stillbirth,SRB,0,7,0
Birth asphyxia,SRB,0.25141136,7,1
Congenital malformation,SRB,0.28691488,7,1
Meningitis/Sepsis,SRB,0.1101817,7,1
Pneumonia,SRB,0.03361802,7,1
Preterm Delivery,SRB,0.31787405,7,1
Stillbirth,SRB,0,7,1
Birth asphyxia,SOM,0.41465195,0,0
Congenital malformation,SOM,0.02302936,0,0
Meningitis/Sepsis,SOM,0.09882495,0,0
Pneumonia,SOM,0.07359304,0,0
Preterm Delivery,SOM,0.14634499,0,0
Stillbirth,SOM,0.24355571,0,0
Birth asphyxia,SOM,0.39748286,0,1
Congenital malformation,SOM,0.02760122,0,1
Meningitis/Sepsis,SOM,0.09525064,0,1
Pneumonia,SOM,0.0812203,0,1
Preterm Delivery,SOM,0.15229482,0,1
Stillbirth,SOM,0.24615016,0,1
Birth asphyxia,SOM,0.26162916,7,0
Congenital malformation,SOM,0.06739374,7,0
Meningitis/Sepsis,SOM,0.20843405,7,0
Pneumonia,SOM,0.35512321,7,0
Preterm Delivery,SOM,0.10741984,7,0
Stillbirth,SOM,0,7,0
Birth asphyxia,SOM,0.21578038,7,1
Congenital malformation,SOM,0.08764364,7,1
Meningitis/Sepsis,SOM,0.21315978,7,1
Pneumonia,SOM,0.38512979,7,1
Preterm Delivery,SOM,0.09828642,7,1
Stillbirth,SOM,0,7,1
Birth asphyxia,SLV,0.24902101,0,0
Congenital malformation,SLV,0.19922236,0,0
Meningitis/Sepsis,SLV,0.0537484,0,0
Pneumonia,SLV,0.01785588,0,0
Preterm Delivery,SLV,0.21509533,0,0
Stillbirth,SLV,0.26505703,0,0
Birth asphyxia,SLV,0.24387243,0,1
Congenital malformation,SLV,0.23249426,0,1
Meningitis/Sepsis,SLV,0.04918244,0,1
Pneumonia,SLV,0.01525955,0,1
Preterm Delivery,SLV,0.19761262,0,1
Stillbirth,SLV,0.2615787,0,1
Birth asphyxia,SLV,0.2829414,7,0
Congenital malformation,SLV,0.27957863,7,0
Meningitis/Sepsis,SLV,0.17824231,7,0
Pneumonia,SLV,0.06826088,7,0
Preterm Delivery,SLV,0.19097679,7,0
Stillbirth,SLV,0,7,0
Birth asphyxia,SLV,0.23812006,7,1
Congenital malformation,SLV,0.35809111,7,1
Meningitis/Sepsis,SLV,0.16182292,7,1
Pneumonia,SLV,0.06642169,7,1
Preterm Delivery,SLV,0.17554423,7,1
Stillbirth,SLV,0,7,1
Birth asphyxia,SLE,0.41261662,0,0
Congenital malformation,SLE,0.02219353,0,0
Meningitis/Sepsis,SLE,0.07914797,0,0
Pneumonia,SLE,0.05361923,0,0
Preterm Delivery,SLE,0.18676379,0,0
Stillbirth,SLE,0.24565887,0,0
Birth asphyxia,SLE,0.35848366,0,1
Congenital malformation,SLE,0.02309936,0,1
Meningitis/Sepsis,SLE,0.07440342,0,1
Pneumonia,SLE,0.06242709,0,1
Preterm Delivery,SLE,0.22346394,0,1
Stillbirth,SLE,0.25812252,0,1
Birth asphyxia,SLE,0.36641078,7,0
Congenital malformation,SLE,0.04443208,7,0
Meningitis/Sepsis,SLE,0.18739279,7,0
Pneumonia,SLE,0.18490562,7,0
Preterm Delivery,SLE,0.21685875,7,0
Stillbirth,SLE,0,7,0
Birth asphyxia,SLE,0.27682721,7,1
Congenital malformation,SLE,0.05048469,7,1
Meningitis/Sepsis,SLE,0.19370733,7,1
Pneumonia,SLE,0.25684282,7,1
Preterm Delivery,SLE,0.22213796,7,1
Stillbirth,SLE,0,7,1
Birth asphyxia,SLB,0.45043811,0,0
Congenital malformation,SLB,0.03539852,0,0
Meningitis/Sepsis,SLB,0.06819119,0,0
Pneumonia,SLB,0.03566714,0,0
Preterm Delivery,SLB,0.17467335,0,0
Stillbirth,SLB,0.23563168,0,0
Birth asphyxia,SLB,0.38972025,0,1
Congenital malformation,SLB,0.02365325,0,1
Meningitis/Sepsis,SLB,0.0713293,0,1
Pneumonia,SLB,0.04185222,0,1
Preterm Delivery,SLB,0.22102214,0,1
Stillbirth,SLB,0.25242284,0,1
Birth asphyxia,SLB,0.41458377,7,0
Congenital malformation,SLB,0.06270971,7,0
Meningitis/Sepsis,SLB,0.18918795,7,0
Pneumonia,SLB,0.15106083,7,0
Preterm Delivery,SLB,0.18245774,7,0
Stillbirth,SLB,0,7,0
Birth asphyxia,SLB,0.35745764,7,1
Congenital malformation,SLB,0.09693139,7,1
Meningitis/Sepsis,SLB,0.18770248,7,1
Pneumonia,SLB,0.14833401,7,1
Preterm Delivery,SLB,0.20957449,7,1
Stillbirth,SLB,0,7,1
Birth asphyxia,SGP,0.14562905,0,0
Congenital malformation,SGP,0.32977329,0,0
Meningitis/Sepsis,SGP,0.00795362,0,0
Pneumonia,SGP,0.01302977,0,0
Preterm Delivery,SGP,0.23294409,0,0
Stillbirth,SGP,0.27067017,0,0
Birth asphyxia,SGP,0.17921557,0,1
Congenital malformation,SGP,0.33022346,0,1
Meningitis/Sepsis,SGP,0.01388318,0,1
Pneumonia,SGP,0.0101723,0,1
Preterm Delivery,SGP,0.20388384,0,1
Stillbirth,SGP,0.26262165,0,1
Birth asphyxia,SGP,0.13092798,7,0
Congenital malformation,SGP,0.52363774,7,0
Meningitis/Sepsis,SGP,0.02829189,7,0
Pneumonia,SGP,0.06559944,7,0
Preterm Delivery,SGP,0.25154296,7,0
Stillbirth,SGP,0,7,0
Birth asphyxia,SGP,0.18273586,7,1
Congenital malformation,SGP,0.49548849,7,1
Meningitis/Sepsis,SGP,0.04316755,7,1
Pneumonia,SGP,0.06394429,7,1
Preterm Delivery,SGP,0.2146638,7,1
Stillbirth,SGP,0,7,1
Birth asphyxia,SEN,0.37126318,0,0
Congenital malformation,SEN,0.01381078,0,0
Meningitis/Sepsis,SEN,0.14894288,0,0
Pneumonia,SEN,0.04485891,0,0
Preterm Delivery,SEN,0.15858522,0,0
Stillbirth,SEN,0.26253903,0,0
Birth asphyxia,SEN,0.34949229,0,1
Congenital malformation,SEN,0.03608293,0,1
Meningitis/Sepsis,SEN,0.14428122,0,1
Pneumonia,SEN,0.04657647,0,1
Preterm Delivery,SEN,0.15915265,0,1
Stillbirth,SEN,0.26441444,0,1
Birth asphyxia,SEN,0.2892805,7,0
Congenital malformation,SEN,0.04877674,7,0
Meningitis/Sepsis,SEN,0.32836395,7,0
Pneumonia,SEN,0.18837223,7,0
Preterm Delivery,SEN,0.14520658,7,0
Stillbirth,SEN,0,7,0
Birth asphyxia,SEN,0.23426137,7,1
Congenital malformation,SEN,0.07837903,7,1
Meningitis/Sepsis,SEN,0.34381742,7,1
Pneumonia,SEN,0.21685949,7,1
Preterm Delivery,SEN,0.12668268,7,1
Stillbirth,SEN,0,7,1
Birth asphyxia,SDN,0.4185877,0,0
Congenital malformation,SDN,0.02998365,0,0
Meningitis/Sepsis,SDN,0.09626208,0,0
Pneumonia,SDN,0.06105956,0,0
Preterm Delivery,SDN,0.15113562,0,0
Stillbirth,SDN,0.24297139,0,0
Birth asphyxia,SDN,0.39445153,0,1
Congenital malformation,SDN,0.03858088,0,1
Meningitis/Sepsis,SDN,0.09343686,0,1
Pneumonia,SDN,0.06033292,0,1
Preterm Delivery,SDN,0.16531952,0,1
Stillbirth,SDN,0.24787828,0,1
Birth asphyxia,SDN,0.2824904,7,0
Congenital malformation,SDN,0.1014103,7,0
Meningitis/Sepsis,SDN,0.21622199,7,0
Pneumonia,SDN,0.28269437,7,0
Preterm Delivery,SDN,0.11718293,7,0
Stillbirth,SDN,0,7,0
Birth asphyxia,SDN,0.27125074,7,1
Congenital malformation,SDN,0.11890424,7,1
Meningitis/Sepsis,SDN,0.24748299,7,1
Pneumonia,SDN,0.22885152,7,1
Preterm Delivery,SDN,0.13351051,7,1
Stillbirth,SDN,0,7,1
Birth asphyxia,SAU,0.21805605,0,0
Congenital malformation,SAU,0.10611488,0,0
Meningitis/Sepsis,SAU,0.04448374,0,0
Pneumonia,SAU,0.00090373,0,0
Preterm Delivery,SAU,0.34206944,0,0
Stillbirth,SAU,0.28837217,0,0
Birth asphyxia,SAU,0.23207154,0,1
Congenital malformation,SAU,0.11143716,0,1
Meningitis/Sepsis,SAU,0.03944288,0,1
Pneumonia,SAU,0.00114739,0,1
Preterm Delivery,SAU,0.3322393,0,1
Stillbirth,SAU,0.28366173,0,1
Birth asphyxia,SAU,0.23732067,7,0
Congenital malformation,SAU,0.27055898,7,0
Meningitis/Sepsis,SAU,0.13352915,7,0
Pneumonia,SAU,0.007792,7,0
Preterm Delivery,SAU,0.35079919,7,0
Stillbirth,SAU,0,7,0
Birth asphyxia,SAU,0.2012551,7,1
Congenital malformation,SAU,0.31368151,7,1
Meningitis/Sepsis,SAU,0.13547853,7,1
Pneumonia,SAU,0.00949869,7,1
Preterm Delivery,SAU,0.34008617,7,1
Stillbirth,SAU,0,7,1
Birth asphyxia,RWA,0.43712376,0,0
Congenital malformation,RWA,0.02569974,0,0
Meningitis/Sepsis,RWA,0.09406266,0,0
Pneumonia,RWA,0.05124298,0,0
Preterm Delivery,RWA,0.15192954,0,0
Stillbirth,RWA,0.23994133,0,0
Birth asphyxia,RWA,0.4212152,0,1
Congenital malformation,RWA,0.0309043,0,1
Meningitis/Sepsis,RWA,0.09482917,0,1
Pneumonia,RWA,0.05324242,0,1
Preterm Delivery,RWA,0.15673568,0,1
Stillbirth,RWA,0.24307323,0,1
Birth asphyxia,RWA,0.35492715,7,0
Congenital malformation,RWA,0.0700245,7,0
Meningitis/Sepsis,RWA,0.22577151,7,0
Pneumonia,RWA,0.20644317,7,0
Preterm Delivery,RWA,0.14283366,7,0
Stillbirth,RWA,0,7,0
Birth asphyxia,RWA,0.29830477,7,1
Congenital malformation,RWA,0.09843055,7,1
Meningitis/Sepsis,RWA,0.23639486,7,1
Pneumonia,RWA,0.23430686,7,1
Preterm Delivery,RWA,0.13256295,7,1
Stillbirth,RWA,0,7,1
Birth asphyxia,RUS,0.42799989,0,0
Congenital malformation,RUS,0.15026636,0,0
Meningitis/Sepsis,RUS,0.03046067,0,0
Pneumonia,RUS,0.01024565,0,0
Preterm Delivery,RUS,0.15531914,0,0
Stillbirth,RUS,0.22570828,0,0
Birth asphyxia,RUS,0.43607317,0,1
Congenital malformation,RUS,0.15865311,0,1
Meningitis/Sepsis,RUS,0.02868296,0,1
Pneumonia,RUS,0.00891834,0,1
Preterm Delivery,RUS,0.14520994,0,1
Stillbirth,RUS,0.22246248,0,1
Birth asphyxia,RUS,0.34774459,7,0
Congenital malformation,RUS,0.31326247,7,0
Meningitis/Sepsis,RUS,0.09598825,7,0
Pneumonia,RUS,0.07455755,7,0
Preterm Delivery,RUS,0.16844713,7,0
Stillbirth,RUS,0,7,0
Birth asphyxia,RUS,0.35678439,7,1
Congenital malformation,RUS,0.34253273,7,1
Meningitis/Sepsis,RUS,0.09014247,7,1
Pneumonia,RUS,0.06519299,7,1
Preterm Delivery,RUS,0.14534742,7,1
Stillbirth,RUS,0,7,1
Birth asphyxia,ROU,0.18320394,0,0
Congenital malformation,ROU,0.26423176,0,0
Meningitis/Sepsis,ROU,0.00448953,0,0
Pneumonia,ROU,0.0251885,0,0
Preterm Delivery,ROU,0.25403309,0,0
Stillbirth,ROU,0.26885317,0,0
Birth asphyxia,ROU,0.1981276,0,1
Congenital malformation,ROU,0.27750514,0,1
Meningitis/Sepsis,ROU,0.0032303,0,1
Pneumonia,ROU,0.0318085,0,1
Preterm Delivery,ROU,0.22719044,0,1
Stillbirth,ROU,0.26213802,0,1
Birth asphyxia,ROU,0.16809224,7,0
Congenital malformation,ROU,0.36693384,7,0
Meningitis/Sepsis,ROU,0.02447611,7,0
Pneumonia,ROU,0.20723914,7,0
Preterm Delivery,ROU,0.23325867,7,0
Stillbirth,ROU,0,7,0
Birth asphyxia,ROU,0.14412632,7,1
Congenital malformation,ROU,0.39689445,7,1
Meningitis/Sepsis,ROU,0.02590905,7,1
Pneumonia,ROU,0.21096985,7,1
Preterm Delivery,ROU,0.22210032,7,1
Stillbirth,ROU,0,7,1
Birth asphyxia,QAT,0.11132554,0,0
Congenital malformation,QAT,0.32375629,0,0
Meningitis/Sepsis,QAT,0.00587138,0,0
Pneumonia,QAT,0.00695458,0,0
Preterm Delivery,QAT,0.27102172,0,0
Stillbirth,QAT,0.28107048,0,0
Birth asphyxia,QAT,0.11383865,0,1
Congenital malformation,QAT,0.32358585,0,1
Meningitis/Sepsis,QAT,0.00715441,0,1
Pneumonia,QAT,0.00423305,0,1
Preterm Delivery,QAT,0.27032434,0,1
Stillbirth,QAT,0.2808637,0,1
Birth asphyxia,QAT,0.1461916,7,0
Congenital malformation,QAT,0.56075198,7,0
Meningitis/Sepsis,QAT,0.05739098,7,0
Pneumonia,QAT,0.03140434,7,0
Preterm Delivery,QAT,0.20426109,7,0
Stillbirth,QAT,0,7,0
Birth asphyxia,QAT,0.15112749,7,1
Congenital malformation,QAT,0.57127648,7,1
Meningitis/Sepsis,QAT,0.02058927,7,1
Pneumonia,QAT,0.01916875,7,1
Preterm Delivery,QAT,0.23783802,7,1
Stillbirth,QAT,0,7,1
Birth asphyxia,PSE,0.18574143,0,0
Congenital malformation,PSE,0.12897261,0,0
Meningitis/Sepsis,PSE,0.05955333,0,0
Pneumonia,PSE,0.00909431,0,0
Preterm Delivery,PSE,0.3234877,0,0
Stillbirth,PSE,0.29315062,0,0
Birth asphyxia,PSE,0.20566613,0,1
Congenital malformation,PSE,0.09721506,0,1
Meningitis/Sepsis,PSE,0.05326353,0,1
Pneumonia,PSE,0.01495179,0,1
Preterm Delivery,PSE,0.33732741,0,1
Stillbirth,PSE,0.29157609,0,1
Birth asphyxia,PSE,0.2031678,7,0
Congenital malformation,PSE,0.20961328,7,0
Meningitis/Sepsis,PSE,0.18206948,7,0
Pneumonia,PSE,0.04654939,7,0
Preterm Delivery,PSE,0.35860005,7,0
Stillbirth,PSE,0,7,0
Birth asphyxia,PSE,0.17017062,7,1
Congenital malformation,PSE,0.215081,7,1
Meningitis/Sepsis,PSE,0.18104217,7,1
Pneumonia,PSE,0.04125879,7,1
Preterm Delivery,PSE,0.39244742,7,1
Stillbirth,PSE,0,7,1
Birth asphyxia,PRY,0.38334088,0,0
Congenital malformation,PRY,0.09750003,0,0
Meningitis/Sepsis,PRY,0.0717745,0,0
Pneumonia,PRY,0.00904771,0,0
Preterm Delivery,PRY,0.19091234,0,0
Stillbirth,PRY,0.24742453,0,0
Birth asphyxia,PRY,0.3615946,0,1
Congenital malformation,PRY,0.11373955,0,1
Meningitis/Sepsis,PRY,0.0683928,0,1
Pneumonia,PRY,0.00731143,0,1
Preterm Delivery,PRY,0.19827191,0,1
Stillbirth,PRY,0.25068971,0,1
Birth asphyxia,PRY,0.30429304,7,0
Congenital malformation,PRY,0.25454604,7,0
Meningitis/Sepsis,PRY,0.19660129,7,0
Pneumonia,PRY,0.07994792,7,0
Preterm Delivery,PRY,0.16461171,7,0
Stillbirth,PRY,0,7,0
Birth asphyxia,PRY,0.25378354,7,1
Congenital malformation,PRY,0.28794496,7,1
Meningitis/Sepsis,PRY,0.21797315,7,1
Pneumonia,PRY,0.06058496,7,1
Preterm Delivery,PRY,0.17971339,7,1
Stillbirth,PRY,0,7,1
Birth asphyxia,PRT,0.26269906,0,0
Congenital malformation,PRT,0.19171941,0,0
Meningitis/Sepsis,PRT,0.0433552,0,0
Pneumonia,PRT,0.00309364,0,0
Preterm Delivery,PRT,0.23520166,0,0
Stillbirth,PRT,0.26393103,0,0
Birth asphyxia,PRT,0.3236626,0,1
Congenital malformation,PRT,0.19375051,0,1
Meningitis/Sepsis,PRT,0.03641447,0,1
Pneumonia,PRT,0.0028767,0,1
Preterm Delivery,PRT,0.1957622,0,1
Stillbirth,PRT,0.24753351,0,1
Birth asphyxia,PRT,0.19078088,7,0
Congenital malformation,PRT,0.45982165,7,0
Meningitis/Sepsis,PRT,0.08797843,7,0
Pneumonia,PRT,0.0381623,7,0
Preterm Delivery,PRT,0.22325674,7,0
Stillbirth,PRT,0,7,0
Birth asphyxia,PRT,0.19110031,7,1
Congenital malformation,PRT,0.47548247,7,1
Meningitis/Sepsis,PRT,0.08498056,7,1
Pneumonia,PRT,0.03325557,7,1
Preterm Delivery,PRT,0.21518109,7,1
Stillbirth,PRT,0,7,1
Birth asphyxia,PRK,0.27271015,0,0
Congenital malformation,PRK,0.28088606,0,0
Meningitis/Sepsis,PRK,0.0102632,0,0
Pneumonia,PRK,0.03081343,0,0
Preterm Delivery,PRK,0.16243108,0,0
Stillbirth,PRK,0.24289607,0,0
Birth asphyxia,PRK,0.28411465,0,1
Congenital malformation,PRK,0.25242074,0,1
Meningitis/Sepsis,PRK,0.0094376,0,1
Pneumonia,PRK,0.03580532,0,1
Preterm Delivery,PRK,0.17477134,0,1
Stillbirth,PRK,0.24345036,0,1
Birth asphyxia,PRK,0.29090893,7,0
Congenital malformation,PRK,0.36545489,7,0
Meningitis/Sepsis,PRK,0.02818771,7,0
Pneumonia,PRK,0.14487663,7,0
Preterm Delivery,PRK,0.17057184,7,0
Stillbirth,PRK,0,7,0
Birth asphyxia,PRK,0.25115784,7,1
Congenital malformation,PRK,0.358316,7,1
Meningitis/Sepsis,PRK,0.02811786,7,1
Pneumonia,PRK,0.17169122,7,1
Preterm Delivery,PRK,0.19071708,7,1
Stillbirth,PRK,0,7,1
Birth asphyxia,POL,0.22927629,0,0
Congenital malformation,POL,0.21895726,0,0
Meningitis/Sepsis,POL,0.03065492,0,0
Pneumonia,POL,0.0059499,0,0
Preterm Delivery,POL,0.24766432,0,0
Stillbirth,POL,0.26749731,0,0
Birth asphyxia,POL,0.2224892,0,1
Congenital malformation,POL,0.23783195,0,1
Meningitis/Sepsis,POL,0.02863654,0,1
Pneumonia,POL,0.00509052,0,1
Preterm Delivery,POL,0.23947568,0,1
Stillbirth,POL,0.2664761,0,1
Birth asphyxia,POL,0.20015542,7,0
Congenital malformation,POL,0.37251461,7,0
Meningitis/Sepsis,POL,0.11338448,7,0
Pneumonia,POL,0.02681008,7,0
Preterm Delivery,POL,0.28713542,7,0
Stillbirth,POL,0,7,0
Birth asphyxia,POL,0.19322764,7,1
Congenital malformation,POL,0.40855193,7,1
Meningitis/Sepsis,POL,0.0994191,7,1
Pneumonia,POL,0.02130795,7,1
Preterm Delivery,POL,0.27749337,7,1
Stillbirth,POL,0,7,1
Birth asphyxia,PNG,0.33667152,0,0
Congenital malformation,PNG,0.06742901,0,0
Meningitis/Sepsis,PNG,0.08003652,0,0
Pneumonia,PNG,0.11282166,0,0
Preterm Delivery,PNG,0.15189745,0,0
Stillbirth,PNG,0.25114383,0,0
Birth asphyxia,PNG,0.32734388,0,1
Congenital malformation,PNG,0.04984668,0,1
