iso3,age,sex,gs_text34,full_hce0,full_hce1,short_hce0,short_hce1
DEU,0,1,Birth asphyxia,0.1780637052193733,0.18086058815442754,0.17896216500876327,0.22382941084382765
DEU,0,1,Congenital malformation,0.2987960912326297,0.30059061719814306,0.2975593981993479,0.2845286844337847
DEU,0,1,Meningitis/Sepsis,0.06859555404239619,0.052349326170327816,0.06471125351258457,0.06707141363949494
DEU,0,1,Pneumonia,0.08325603564513105,0.08043518060492746,0.049554764087454406,0.06984702870188082
DEU,0,1,Preterm Delivery,0.3490699633720185,0.3630360445879124,0.3847851446992788,0.3453236270225525
DEU,0,1,Stillbirth,0.02221865048845131,0.02272824328426173,0.024427274492571115,0.009399835358459393
DEU,0,2,Birth asphyxia,0.1839039483420248,0.18706767926907092,0.1853311343945643,0.2297731665125817
DEU,0,2,Congenital malformation,0.28146925728789896,0.2822182276194648,0.2786701661088425,0.2673742195335703
DEU,0,2,Meningitis/Sepsis,0.05692365265760375,0.03989906559612416,0.05197357419785282,0.055547535488853016
DEU,0,2,Pneumonia,0.08373897868475952,0.080935512765191,0.049934234097872635,0.07027068731759764
DEU,0,2,Preterm Delivery,0.3716566669690616,0.3870548640814966,0.4095571621476487,0.3675974647767104
DEU,0,2,Stillbirth,0.022307496058651583,0.022824650668652285,0.024533729053219037,0.009436926370687096
DEU,7,1,Birth asphyxia,0.13758590672686813,0.13783741104548308,0.13465689329391425,0.1850221198575165
DEU,7,1,Congenital malformation,0.3722263768045075,0.378652197500908,0.378116823827997,0.35105351774745597
DEU,7,1,Meningitis/Sepsis,0.1308193138367155,0.1171728765832278,0.13268129770012885,0.12658288529099634
DEU,7,1,Pneumonia,0.09696217552844888,0.09471590981392734,0.06166141227025599,0.08120789084506212
DEU,7,1,Preterm Delivery,0.2624062271034602,0.2716216050564539,0.2928835729077039,0.25613358625896915
DEU,7,1,Stillbirth,0.0,0.0,0.0,0.0
DEU,7,2,Birth asphyxia,0.13801376764318954,0.13829300831925706,0.13512593507246207,0.18544646531069076
DEU,7,2,Congenital malformation,0.3901217582670509,0.3977068862259393,0.3977595761149391,0.3684562558903295
DEU,7,2,Meningitis/Sepsis,0.11271265020063902,0.09789187033662634,0.11280815415652858,0.10897025885666442
DEU,7,2,Pneumonia,0.09620926804258656,0.093913854325207,0.060828170735139235,0.08047284133131906
DEU,7,2,Preterm Delivery,0.2629425558465341,0.2721943807929704,0.2934781639209309,0.2566541786109964
DEU,7,2,Stillbirth,0.0,0.0,0.0,0.0
DEU,99,3,Birth asphyxia,0.13715472788944325,0.1372534397749621,0.1363207907130662,0.15212065925910484
DEU,99,3,Congenital malformation,0.3740331026550448,0.3759862805664401,0.37569234739722296,0.36910201102473816
DEU,99,3,Meningitis/Sepsis,0.08778226397316255,0.08314108977799023,0.08712771507679741,0.08720812027991998
DEU,99,3,Pneumonia,0.033143913772975916,0.031342839325241685,0.021613479839431852,0.029022850068585692
DEU,99,3,Preterm Delivery,0.3607687748702495,0.3652835651960885,0.3718695222970423,0.3595082007161227
DEU,99,3,Stillbirth,0.00711721683912403,0.00699278535927733,0.007376144676439042,0.0030381586515287047
DJI,0,1,Birth asphyxia,0.2827877951648175,0.2926424955715769,0.2938884183111791,0.330411544237092
DJI,0,1,Congenital malformation,0.09868110267814548,0.08755112258605748,0.07798823998356039,0.08619630107320374
DJI,0,1,Meningitis/Sepsis,0.15477399806242753,0.14287526847670542,0.1589103478395234,0.15192338841058808
DJI,0,1,Pneumonia,0.14235873315647435,0.14317466853911107,0.11164218888257102,0.12713905067579026
DJI,0,1,Preterm Delivery,0.2975374592328348,0.3092385895239667,0.33116338584895,0.2942449029047681
DJI,0,1,Stillbirth,0.023860911705300396,0.024517855302582384,0.026407419134216084,0.010084812698557785
DJI,0,2,Birth asphyxia,0.2640483023629343,0.2728598831500492,0.2735363589841583,0.31286126133822995
DJI,0,2,Congenital malformation,0.09291678659875076,0.08116993870763609,0.07120880934624567,0.08027371690288226
DJI,0,2,Meningitis/Sepsis,0.17515294424471856,0.1643638894918759,0.1813919341757928,0.1719543150729224
DJI,0,2,Pneumonia,0.14252460094749705,0.1433686472357362,0.11116305243014388,0.12700857754638525
DJI,0,2,Preterm Delivery,0.3010288772423002,0.31320731078483083,0.3357238175505388,0.29762253604759376
DJI,0,2,Stillbirth,0.0243284886037991,0.02503033062987169,0.02697602751312066,0.010279593091986438
DJI,7,1,Birth asphyxia,0.13734489528979665,0.13760559279260587,0.134071530578226,0.1893007087220285
DJI,7,1,Congenital malformation,0.19636608844305076,0.19089291114789955,0.1838751935581813,0.17844077158430874
DJI,7,1,Meningitis/Sepsis,0.311059049401054,0.30886606986484805,0.3326184881322639,0.3010269796028313
DJI,7,1,Pneumonia,0.2447842518827923,0.2528713760949897,0.2216362674019504,0.2231085992386376
DJI,7,1,Preterm Delivery,0.11044571498330633,0.109764050099657,0.12779852032937852,0.10812294085219376
DJI,7,1,Stillbirth,0.0,0.0,0.0,0.0
DJI,7,2,Birth asphyxia,0.13254915829934508,0.13246621460848268,0.12872167198483914,0.18507377064717603
DJI,7,2,Congenital malformation,0.1814657532123188,0.17486818043348634,0.16723153913140476,0.16384354980968271
DJI,7,2,Meningitis/Sepsis,0.3111623531870318,0.30895703562564897,0.3329343566526421,0.30104527035920464
DJI,7,2,Pneumonia,0.24477431929111226,0.252933710819853,0.22140913234962867,0.2229220165884192
DJI,7,2,Preterm Delivery,0.13004841601019226,0.13077485851252893,0.14970329988148529,0.1271153925955173
DJI,7,2,Stillbirth,0.0,0.0,0.0,0.0
DJI,99,3,Birth asphyxia,0.19403197767188327,0.19532666675205584,0.19481849372996074,0.2104524992314737
DJI,99,3,Congenital malformation,0.13462510614595874,0.13182405264709393,0.12924280436677868,0.13026032205884944
DJI,99,3,Meningitis/Sepsis,0.2680270229911708,0.26659055501947465,0.27274480473425955,0.2665326936751313
DJI,99,3,Pneumonia,0.15434105671674148,0.15485076784586724,0.1451004810234338,0.1491709811212049
DJI,99,3,Preterm Delivery,0.2410338065404984,0.243588908383898,0.24983767025208,0.24019534670148898
DJI,99,3,Stillbirth,0.007941029933747243,0.007819049351610232,0.008255745893487184,0.003388157211851673
DMA,0,1,Birth asphyxia,0.268054758907137,0.2766134509917279,0.2773565595169692,0.31421869565373384
DMA,0,1,Congenital malformation,0.1302362943725669,0.12150731303670075,0.11327706700216154,0.1177572447888824
DMA,0,1,Meningitis/Sepsis,0.15866822477963066,0.1474611925688282,0.16300689415964412,0.15586399190960812
DMA,0,1,Pneumonia,0.10981900997289293,0.10855953847725404,0.07726331527816288,0.0955728649007662
DMA,0,1,Preterm Delivery,0.31020416599722833,0.32226169022111645,0.3437089089748281,0.3068539866720805
DMA,0,1,Stillbirth,0.023017545970544343,0.023596814704372502,0.02538725506823423,0.00973321607492884
DMA,0,2,Birth asphyxia,0.2813317219281772,0.2900862714054093,0.29113304726282274,0.3243999867041671
DMA,0,2,Congenital malformation,0.13636552654282358,0.12858883565307358,0.12111962946175545,0.12459940402295118
DMA,0,2,Meningitis/Sepsis,0.15339976207192016,0.14264592060102782,0.15698002380215012,0.15084046050848146
DMA,0,2,Pneumonia,0.10106687039519266,0.0993804149703041,0.07002534343607379,0.08783539064652722
DMA,0,2,Preterm Delivery,0.30629653495149123,0.3173056385131719,0.33712582815852343,0.3032085464348525
DMA,0,2,Stillbirth,0.021539584110395308,0.02199291885701328,0.02361612787867456,0.00911621168302058
DMA,7,1,Birth asphyxia,0.15472122707470734,0.15611266125009834,0.15343416713354244,0.2026725567362886
DMA,7,1,Congenital malformation,0.18241227988326206,0.17642219839964368,0.16948522695277354,0.16609054275450902
DMA,7,1,Meningitis/Sepsis,0.33481116203429984,0.33435323545411155,0.3570902243189105,0.3247962250910199
DMA,7,1,Pneumonia,0.16864623287260555,0.17109302631995374,0.13966852731618726,0.15056269773251213
DMA,7,1,Preterm Delivery,0.1594090981351252,0.1620188785761926,0.18032185427858613,0.15587797768567044
DMA,7,1,Stillbirth,0.0,0.0,0.0,0.0
DMA,7,2,Birth asphyxia,0.14778711139692546,0.14865503135979835,0.1459486036736696,0.19287410223847173
DMA,7,2,Congenital malformation,0.1948553893530951,0.1900465844871929,0.18400372170677814,0.17924524612900194
DMA,7,2,Meningitis/Sepsis,0.31920230578993186,0.3178144871304062,0.3384458844909631,0.31023115058125816
DMA,7,2,Pneumonia,0.1602641391378404,0.16202514923698133,0.1325740263236365,0.14354806551672333
DMA,7,2,Preterm Delivery,0.17789105432220725,0.18145874778562116,0.1990277638049528,0.1741014355345448
DMA,7,2,Stillbirth,0.0,0.0,0.0,0.0
DMA,99,3,Birth asphyxia,0.2047277368755092,0.20607373438256327,0.2057112786854124,0.21928966969869265
DMA,99,3,Congenital malformation,0.15992195045123,0.1579045356277214,0.15583042294323649,0.15593259474517748
DMA,99,3,Meningitis/Sepsis,0.2693880026721872,0.26813893210735196,0.27360498744847245,0.2680529728405006
DMA,99,3,Pneumonia,0.08786715854053652,0.08709150520279517,0.07789772661818635,0.08354825762505637
DMA,99,3,Preterm Delivery,0.2710348528538616,0.27385546335528405,0.27964000919343057,0.2701625409729314
DMA,99,3,Stillbirth,0.007060298606675374,0.0069358293242842,0.007315575111261731,0.0030139641176415623
DNK,0,1,Birth asphyxia,0.1828532232302348,0.18588501495729667,0.18415593796822086,0.2277975411330028
DNK,0,1,Congenital malformation,0.2523355530566154,0.25133614518393604,0.2470406221141363,0.238905518624812
DNK,0,1,Meningitis/Sepsis,0.036000762195149194,0.01810622084615845,0.029324541461817327,0.03492327612091261
DNK,0,1,Pneumonia,0.08254343492579105,0.0797304612883986,0.04939592857818995,0.06936615963786873
DNK,0,1,Preterm Delivery,0.4244219188659124,0.44261874009395774,0.4661024413503802,0.4197636574342621
DNK,0,1,Stillbirth,0.02184510772629706,0.02232341763025239,0.023980528527255383,0.009243847049141732
DNK,0,2,Birth asphyxia,0.19578507031581333,0.19965374048392728,0.1982685468965752,0.2413089387060396
DNK,0,2,Congenital malformation,0.2508630056394183,0.2497565789360791,0.24533887199162846,0.23722835934475955
DNK,0,2,Meningitis/Sepsis,0.03408847109598369,0.015757520814625753,0.02711828197787236,0.033018149325411715
DNK,0,2,Pneumonia,0.08427559855811426,0.08151703173312212,0.050672786861762825,0.07085580750715491
DNK,0,2,Preterm Delivery,0.4127735960791505,0.43059164954088935,0.4541794985001566,0.4081907434936617
DNK,0,2,Stillbirth,0.0222142583115199,0.02272347849135639,0.024422013772004786,0.009398001622972598
DNK,7,1,Birth asphyxia,0.1304059526476845,0.13019885417961016,0.12688100393693924,0.17681840854926034
DNK,7,1,Congenital malformation,0.3642305492091455,0.3699737813911307,0.36919371597588463,0.3438128048964785
DNK,7,1,Meningitis/Sepsis,0.06382344030339693,0.046345069694365436,0.059283898578070635,0.061478990956418865
DNK,7,1,Pneumonia,0.0988712054832668,0.09680782427053457,0.06476814624141185,0.08346958534452141
DNK,7,1,Preterm Delivery,0.34266885235650624,0.35667447046435924,0.3798732352676936,0.33442021025332097
DNK,7,1,Stillbirth,0.0,0.0,0.0,0.0
DNK,7,2,Birth asphyxia,0.1384356432650612,0.13874038269874978,0.13560623240612169,0.18560190252491068
DNK,7,2,Congenital malformation,0.4056074954527625,0.4141442759673774,0.4147009495788514,0.3836375795841056
DNK,7,2,Meningitis/Sepsis,0.059859064664466735,0.041725157501900284,0.05482781701831289,0.05757325935205334
DNK,7,2,Pneumonia,0.10166599297807404,0.09973513259761332,0.06702859804288068,0.08586585245833796
DNK,7,2,Preterm Delivery,0.2944318036396355,0.30565505123435915,0.32783640295383343,0.2873214060805924
DNK,7,2,Stillbirth,0.0,0.0,0.0,0.0
DNK,99,3,Birth asphyxia,0.14069313796726002,0.14085502398218303,0.13996708795449067,0.15540262844004238
DNK,99,3,Congenital malformation,0.3511263650829923,0.3526277692326959,0.35214942050768444,0.34637064831561765
DNK,99,3,Meningitis/Sepsis,0.03478184372525762,0.029246628743366764,0.032730110302699914,0.034438521705097494
DNK,99,3,Pneumonia,0.036200366732223516,0.03448500775471371,0.024943061054562597,0.032133067900721964
DNK,99,3,Preterm Delivery,0.4301964712894925,0.4359082455436248,0.4429569529612972,0.4286660310832199
DNK,99,3,Stillbirth,0.007001815202774182,0.00687732474341585,0.007253367219265252,0.0029891025553006514
DOM,0,1,Birth asphyxia,0.1882392277842755,0.19160949418022394,0.19002497182988254,0.2333419560432049
DOM,0,1,Congenital malformation,0.1358763337597395,0.12791046921329555,0.12026523589318752,0.1238912025053568
DOM,0,1,Meningitis/Sepsis,0.19674055273121416,0.18835611718742187,0.20422459291712888,0.19356910602544372
DOM,0,1,Pneumonia,0.10717276125948144,0.1058165840610866,0.07601495558380213,0.09360851612114904
DOM,0,1,Preterm Delivery,0.3500135466212891,0.3638621152577414,0.3853553456165089,0.3462983984268225
DOM,0,1,Stillbirth,0.02195757784400041,0.022445220100230503,0.024114898159490143,0.009290820878022929
DOM,0,2,Birth asphyxia,0.18192201863371155,0.18491740385479014,0.1831509245986536,0.22714494842087654
DOM,0,2,Congenital malformation,0.13076968929563654,0.12249109702629372,0.11469259263613547,0.11884085261204225
DOM,0,2,Meningitis/Sepsis,0.19591087972396135,0.18746921210718934,0.2033285322196144,0.19274754627821444
DOM,0,2,Pneumonia,0.10178885872925572,0.1001093545863201,0.07012607764406675,0.08828318130919112
DOM,0,2,Preterm Delivery,0.3676322061460286,0.382547378001536,0.4045645385647349,0.3636848118613573
DOM,0,2,Stillbirth,0.021976347471406324,0.022465554423870732,0.024137334336794963,0.009298659518318271
DOM,7,1,Birth asphyxia,0.11677202280301935,0.11571999569578235,0.11201372033654318,0.16304191350530595
DOM,7,1,Congenital malformation,0.18416619616260715,0.1786504367260979,0.17221502726710344,0.1687107527046513
DOM,7,1,Meningitis/Sepsis,0.3955485268830992,0.39889345036644935,0.42211368011823336,0.3844940832270938
DOM,7,1,Pneumonia,0.14208280375252244,0.14272941721270502,0.11243832230594017,0.12570973888931314
DOM,7,1,Preterm Delivery,0.16143045039875178,0.16400669999896536,0.18121924997217986,0.15804351167363573
DOM,7,1,Stillbirth,0.0,0.0,0.0,0.0
DOM,7,2,Birth asphyxia,0.1090813013821905,0.10755094056325397,0.10360187902795713,0.15556326999558534
DOM,7,2,Congenital malformation,0.18120431060008496,0.17550318649347393,0.16897308327924135,0.1658236999817108
DOM,7,2,Meningitis/Sepsis,0.3864720221170764,0.3892534504537819,0.41219355155127,0.3756543660884255
DOM,7,2,Pneumonia,0.13835671640487887,0.138771840791253,0.10835654318376284,0.1220784235552778
DOM,7,2,Preterm Delivery,0.1848856494957693,0.1889205816982372,0.20687494295776868,0.18088024037900075
DOM,7,2,Stillbirth,0.0,0.0,0.0,0.0
DOM,99,3,Birth asphyxia,0.12525532212698054,0.12513626180361165,0.12413608096271962,0.13981544367413512
DOM,99,3,Congenital malformation,0.15640127472685944,0.15436695893114738,0.15231292074071226,0.15251661273597744
DOM,99,3,Meningitis/Sepsis,0.3330633349012221,0.3329920493767053,0.3388485300389508,0.33149616641411817
DOM,99,3,Pneumonia,0.07421902642963607,0.07321504058723782,0.06412464966854535,0.07005399109169327
DOM,99,3,Preterm Delivery,0.304161019871658,0.3075141519976022,0.31343266146271537,0.3031719604494625
DOM,99,3,Stillbirth,0.0069000219436437795,0.006775537303695837,0.007145157126356473,0.0029458256346134816
DZA,0,1,Birth asphyxia,0.18670413861313756,0.1900281952527976,0.18837784349926245,0.2324100675166244
DZA,0,1,Congenital malformation,0.1493063631643792,0.14204372735252524,0.13467563081780093,0.13698956087446693
DZA,0,1,Meningitis/Sepsis,0.13713638810305984,0.12502331968223812,0.13938744357604793,0.13470839200540044
DZA,0,1,Pneumonia,0.08545056650674875,0.08275913213231399,0.05190204202531648,0.07199687377520453
DZA,0,1,Preterm Delivery,0.4191573571136971,0.4373885926432475,0.4611979781800665,0.4144841918783946
DZA,0,1,Stillbirth,0.022245186498977672,0.02275703293687752,0.024459061901505687,0.009410913949909113
DZA,0,2,Birth asphyxia,0.1884061141272382,0.19187048967755294,0.19025265108293404,0.23455036536619625
DZA,0,2,Congenital malformation,0.16901683421577546,0.1628828785170759,0.15600851317981015,0.15631379226981487
DZA,0,2,Meningitis/Sepsis,0.10884628856521784,0.0948687842749858,0.10855974228324664,0.10676988414094757
DZA,0,2,Pneumonia,0.08685698760200437,0.08422251602108938,0.05306190592267373,0.07324891690905602
DZA,0,2,Preterm Delivery,0.42440122205857184,0.44315145115829774,0.4673854846946015,0.419611217580308
DZA,0,2,Stillbirth,0.02247255343119237,0.023003880350998214,0.02473170283673401,0.009505823733677277
DZA,7,1,Birth asphyxia,0.13409374766866786,0.1341186431130998,0.13091067678564178,0.180505816380825
DZA,7,1,Congenital malformation,0.19975039216027207,0.19513835676122715,0.18910375496284268,0.1836773672547332
DZA,7,1,Meningitis/Sepsis,0.32595654105691785,0.32496223031649385,0.34630245104554075,0.31661423172532943
DZA,7,1,Pneumonia,0.1021997721224958,0.10034145928800486,0.06833184318262107,0.08667683812742362
DZA,7,1,Preterm Delivery,0.2379995469916465,0.2454393105211744,0.2653512740233537,0.2325257465116888
DZA,7,1,Stillbirth,0.0,0.0,0.0,0.0
DZA,7,2,Birth asphyxia,0.14723231633067893,0.14810953742638794,0.14524073960635595,0.19448222442322088
DZA,7,2,Congenital malformation,0.23161714393636956,0.2289404016736162,0.22377519307463867,0.2142574138758432
DZA,7,2,Meningitis/Sepsis,0.210828731015906,0.2023439233211463,0.2205143541166212,0.20439589384213264
DZA,7,2,Pneumonia,0.1062203593335646,0.1045701687819871,0.07175926487972302,0.09018692718182247
DZA,7,2,Preterm Delivery,0.3041014493834809,0.3160359687968625,0.33871044832266123,0.2966775406769808
DZA,7,2,Stillbirth,0.0,0.0,0.0,0.0
DZA,99,3,Birth asphyxia,0.1428673429619015,0.1430715639020854,0.14219065279835974,0.15774698231794346
DZA,99,3,Congenital malformation,0.1921923909522834,0.1907654311470366,0.1889527662587926,0.1880511619394213
DZA,99,3,Meningitis/Sepsis,0.21439918655994392,0.2121255562703294,0.2171536100179926,0.21329169144693064
DZA,99,3,Pneumonia,0.03966740451033753,0.03799494111406945,0.02836181879759689,0.035535844823633894
DZA,99,3,Preterm Delivery,0.4037861260972797,0.4090794119487223,0.4159965818488973,0.402348771715308
DZA,99,3,Stillbirth,0.0070875489182540075,0.00696309561775692,0.007344570278360924,0.003025547756762684
ECU,0,1,Birth asphyxia,0.1946143929856607,0.19842278129346305,0.19699994504281992,0.2402714468558894
ECU,0,1,Congenital malformation,0.20823321365730416,0.2045368801951212,0.1988690908584163,0.19512502383315114
ECU,0,1,Meningitis/Sepsis,0.09315593113128877,0.07835830326015945,0.09146462284178997,0.09130451797155577
ECU,0,1,Pneumonia,0.10602949247863902,0.1045833100097942,0.07428218197279167,0.09228833988291883
ECU,0,1,Preterm Delivery,0.3756944810289486,0.3913120670261251,0.4138923850426612,0.37158835939164536
ECU,0,1,Stillbirth,0.0222724887181588,0.022786658215336916,0.02449177424152084,0.009422312064839457
ECU,0,2,Birth asphyxia,0.1978319952933986,0.20180943093417675,0.20048821386317872,0.2431687961940996
ECU,0,2,Congenital malformation,0.19699897028869245,0.19264957963805907,0.18669677392500303,0.18411775727931814
ECU,0,2,Meningitis/Sepsis,0.0937784747002406,0.07911521611642176,0.09215400703787212,0.09193018596661913
ECU,0,2,Pneumonia,0.10301100260335094,0.10139231720107804,0.07120814183272339,0.08939308415700839
ECU,0,2,Preterm Delivery,0.3862445384495429,0.4023959200834043,0.4251257267353057,0.3820252589986887
ECU,0,2,Stillbirth,0.02213501866477456,0.022637536026860042,0.02432713660591715,0.009364917404266171
ECU,7,1,Birth asphyxia,0.15396252032028376,0.15526430119564905,0.15264098626529474,0.2006455937627461
ECU,7,1,Congenital malformation,0.2147562846483736,0.21102017399917825,0.20535332707242426,0.1979953445397257
ECU,7,1,Meningitis/Sepsis,0.18169240585655613,0.17141128653631968,0.18846753703449695,0.1761027082186283
ECU,7,1,Pneumonia,0.17205962225071605,0.17465375544064154,0.1442906222969155,0.15436949297287178
ECU,7,1,Preterm Delivery,0.2775291669240704,0.28765048282821143,0.30924752733086835,0.27088686050602817
ECU,7,1,Stillbirth,0.0,0.0,0.0,0.0
ECU,7,2,Birth asphyxia,0.14196994307322106,0.14250089526986415,0.13948892053354792,0.1889460653104863
ECU,7,2,Congenital malformation,0.2263533332940097,0.22336449979013007,0.21807993801551334,0.20928940980763225
ECU,7,2,Meningitis/Sepsis,0.18946257458239285,0.1796880155638843,0.19698434772236725,0.1836659792960015
ECU,7,2,Pneumonia,0.167943993125511,0.17027197019386206,0.13979834329958427,0.15037771196036515
ECU,7,2,Preterm Delivery,0.2742701559248653,0.2841746191822593,0.30564845042898736,0.2677208336255148
ECU,7,2,Stillbirth,0.0,0.0,0.0,0.0
ECU,99,3,Birth asphyxia,0.15298842935572385,0.15337961562698318,0.15258474750786594,0.16779902215092002
ECU,99,3,Congenital malformation,0.2227173298109856,0.22185794573257547,0.2203032760413529,0.21845449287793564
ECU,99,3,Meningitis/Sepsis,0.14535148587164312,0.1418039391824128,0.14624679585827507,0.14453758266172614
ECU,99,3,Pneumonia,0.09050270331802912,0.08977419058679588,0.0805827702922068,0.08616373442216084
ECU,99,3,Preterm Delivery,0.3813650824808753,0.3862338008699252,0.3929512260128359,0.38002496752152987
ECU,99,3,Stillbirth,0.007074969162743074,0.0069505080013075714,0.007331184287463409,0.0030202003657275327
EGY,0,1,Birth asphyxia,0.09493260914855456,0.09256282208645636,0.08798642375115417,0.14441617097191775
EGY,0,1,Congenital malformation,0.31747638002803563,0.3205783877771001,0.3179380741237772,0.30215038104504743
EGY,0,1,Meningitis/Sepsis,0.06734828612291628,0.05003982011350517,0.06310381146580539,0.06575607608821815
EGY,0,1,Pneumonia,0.16968749861381507,0.17224369792629987,0.14210390811869178,0.15432747760752774
EGY,0,1,Preterm Delivery,0.32707434062284635,0.3404729694952352,0.3629209182346379,0.3234234699807935
EGY,0,1,Stillbirth,0.023480885463832125,0.02410230260140321,0.025946864305933584,0.009926424306495546
EGY,0,2,Birth asphyxia,0.09308771985280673,0.090584878082529,0.08592307588935871,0.14286672039262358
EGY,0,2,Congenital malformation,0.3117577204858253,0.31450876948284195,0.3116754345372648,0.2964280119141302
EGY,0,2,Meningitis/Sepsis,0.059360649282000265,0.04143463707453027,0.054326752689068634,0.05787124894360469
EGY,0,2,Pneumonia,0.1835667776520901,0.1870340992534547,0.15714318364246538,0.16792932363904925
EGY,0,2,Preterm Delivery,0.3286164634229258,0.3421934940331448,0.36482756293728624,0.3249241711328529
EGY,0,2,Stillbirth,0.023610669304351926,0.02424412207349924,0.026103990304556363,0.00998052397773948
EGY,7,1,Birth asphyxia,0.08546537197347,0.08210481664548143,0.0768153402336329,0.13773176979630164
EGY,7,1,Congenital malformation,0.3525616133790825,0.3581109418622767,0.35684882420742897,0.3304874175298837
EGY,7,1,Meningitis/Sepsis,0.10355846577727988,0.08696442775177197,0.102697553151818,0.099823399518292
EGY,7,1,Pneumonia,0.2915211916585138,0.3026578319437901,0.2739063870019406,0.26898261734830764
EGY,7,1,Preterm Delivery,0.1668933572116538,0.17016198179667974,0.18973189540517948,0.16297479580721475
EGY,7,1,Stillbirth,0.0,0.0,0.0,0.0
EGY,7,2,Birth asphyxia,0.08523007439147408,0.08181172688712995,0.0764453320387516,0.13808426561036374
EGY,7,2,Congenital malformation,0.3505400088085823,0.3560147896784783,0.35466596796893884,0.3282802388560458
EGY,7,2,Meningitis/Sepsis,0.08950957291727682,0.07172128291261934,0.08713959007338233,0.08614814109293445
EGY,7,2,Pneumonia,0.30785707412453706,0.3202823577583145,0.2917610859683428,0.2845853042737498
EGY,7,2,Preterm Delivery,0.16686326975812973,0.1701698427634579,0.1899880239505845,0.16290205016690634
EGY,7,2,Stillbirth,0.0,0.0,0.0,0.0
EGY,99,3,Birth asphyxia,0.04716428611528164,0.045451719030052656,0.0436160525968237,0.06379902805723191
EGY,99,3,Congenital malformation,0.3752355447946081,0.3773808326138655,0.3770739115752356,0.36988560222921996
EGY,99,3,Meningitis/Sepsis,0.07250238097074553,0.0671535055693605,0.07134249797143598,0.07195047616558926
EGY,99,3,Pneumonia,0.2105137124026915,0.21214462818939414,0.20319121182521405,0.20523045862734246
EGY,99,3,Preterm Delivery,0.28686754885897464,0.2902757898716368,0.29676083299804995,0.28584162415543884
EGY,99,3,Stillbirth,0.007716526857698466,0.007593524725690369,0.008015493033240671,0.003292810765177633
ERI,0,1,Birth asphyxia,0.29169336060642553,0.3023784425177774,0.3039493094726542,0.34023814387114104
ERI,0,1,Congenital malformation,0.09599656391105264,0.0844216526169546,0.07452917285551125,0.08327535213722688
ERI,0,1,Meningitis/Sepsis,0.15896904890310606,0.14706694436622375,0.16362277463651892,0.15599515753629667
ERI,0,1,Pneumonia,0.15731463613415195,0.1591498178532682,0.12732543213908973,0.14154400862749694
ERI,0,1,Preterm Delivery,0.2716320087376561,0.2818804860392936,0.3035169787956955,0.2686403040324479
ERI,0,1,Stillbirth,0.0243943817076079,0.025102656606482275,0.02705633210053049,0.010307033795390377
ERI,0,2,Birth asphyxia,0.27022671984905683,0.27952987156153125,0.280415207018098,0.3193398472153107
ERI,0,2,Congenital malformation,0.09223938342590933,0.0803454347153288,0.070270494563706,0.07950519408794855
ERI,0,2,Meningitis/Sepsis,0.15668911368549096,0.14456541273840642,0.1611430815255681,0.15373249842580952
ERI,0,2,Pneumonia,0.1507139332871207,0.15211586605543995,0.11988937239285614,0.13495537071032704
ERI,0,2,Preterm Delivery,0.3056052796139237,0.3181966847090354,0.3410655036669965,0.3021054296596922
ERI,0,2,Stillbirth,0.024525570138498518,0.02524673022025818,0.027216340832775326,0.010361659900911929
ERI,7,1,Birth asphyxia,0.13930442200033955,0.13972419988781526,0.1360928872288236,0.19341576946270134
ERI,7,1,Congenital malformation,0.1802744735369624,0.17333719030831096,0.1653452375605851,0.16208637483694252
ERI,7,1,Meningitis/Sepsis,0.3073441381039402,0.30476915891856604,0.32953922877552305,0.296999945818191
ERI,7,1,Pneumonia,0.26976432642394993,0.2801049065380044,0.2483156666593636,0.2463846218123604
ERI,7,1,Preterm Delivery,0.1033126399348079,0.10206454434730344,0.12070697977570473,0.10111328806980463
ERI,7,1,Stillbirth,0.0,0.0,0.0,0.0
ERI,7,2,Birth asphyxia,0.1440703561671581,0.14485984724059064,0.1413539197269338,0.19883416947881305
ERI,7,2,Congenital malformation,0.17014606062543194,0.16232333700152685,0.1537926373477235,0.15200859182071189
ERI,7,2,Meningitis/Sepsis,0.2898775625915237,0.2859305274370267,0.31043645873984804,0.27993277122975146
ERI,7,2,Pneumonia,0.2550971550549423,0.26449186223391463,0.231589018101114,0.2318346967868581
ERI,7,2,Preterm Delivery,0.14080886556094396,0.14239442608694106,0.16282796608438066,0.13738977068386546
ERI,7,2,Stillbirth,0.0,0.0,0.0,0.0
ERI,99,3,Birth asphyxia,0.20392790538725325,0.20548784996994507,0.20505690306012292,0.22093063379733785
ERI,99,3,Congenital malformation,0.12418220452059085,0.12104463550699905,0.11825719389415675,0.1197011019180472
ERI,99,3,Meningitis/Sepsis,0.2557239453367637,0.2539645296163449,0.26024276776892563,0.25423273671200736
ERI,99,3,Pneumonia,0.1702526147876728,0.1711268165918356,0.1611443383371335,0.16480560863950286
ERI,99,3,Preterm Delivery,0.2376656867417227,0.240248681205312,0.24671426322293905,0.2368115843288265
ERI,99,3,Stillbirth,0.008247643225996689,0.008127487109563555,0.008584533716721953,0.003518334604278311
ESP,0,1,Birth asphyxia,0.20721035908788296,0.21239560157438026,0.21121142958446887,0.25831824997730235
ESP,0,1,Congenital malformation,0.3233099312531041,0.32703684855711795,0.3244015211118503,0.30687969257690023
