iso3,age,sex,gs_text34,full_hce0,full_hce1,short_hce0,short_hce1
BRA,5,2,Violent Death,0.013131759911025468,0.01523759630085686,0.010844369188503723,0.012816553287677371
BRA,5,2,Other Digestive Diseases,0.08066554800998403,0.033152839601673166,0.04239663669137446,0.06601992959461707
BRA,10,1,AIDS,0.05268337183794968,0.04579536541022819,0.04144173150650563,0.03444088374909425
BRA,10,1,Bite of Venomous Animal,0.0013253821109786446,0.0015395796154715235,0.0010932392342875997,0.0012933601693953245
BRA,10,1,Diarrhea/Dysentery,0.028827250517187805,0.041502793366926936,0.054169514772514485,0.0601318774326479
BRA,10,1,Drowning,0.03619029111696557,0.044623222189705165,0.040079795474387406,0.05003731632432417
BRA,10,1,Encephalitis,0.02036983955859352,0.017468222838718517,0.014682028657628144,0.01826301394540316
BRA,10,1,Falls,0.016125231677969885,0.016294234559524817,0.017027088575124884,0.01991419784947405
BRA,10,1,Fires,0.003073158595193992,0.007807600488446561,0.002903693127925218,0.010967293314689071
BRA,10,1,Hemorrhagic fever,0.03629897523334618,0.03227342802163688,0.04884381038095138,0.01463071630037232
BRA,10,1,Malaria,0.06525070076336856,0.09974665063691124,0.078813067179141,0.05407154856584668
BRA,10,1,Measles,0.00814313345892752,4.542917622988298e-06,0.03441418301758625,3.816385101083347e-06
BRA,10,1,Meningitis,0.04304723833139728,0.05579535867975514,0.0377158004554171,0.05379226066654628
BRA,10,1,Other Cancers,0.07544382599458553,0.08367999814430255,0.08203289520491308,0.09312476580638684
BRA,10,1,Other Cardiovascular Diseases,0.09016129270116804,0.0883255827360492,0.07599572223993534,0.062218705136649836
BRA,10,1,Other Defined Causes of Child Deaths,0.1275568104705214,0.10540348000930314,0.10332331478149688,0.13972390418892966
BRA,10,1,Other Infectious Diseases,0.03972117409978688,0.038259981811758964,0.06820524483154343,0.035247318390221764
BRA,10,1,Pneumonia,0.06744786327259812,0.061772678206091315,0.06354256095377371,0.06626197807858906
BRA,10,1,Poisonings,0.04090688117909515,0.0531650857813969,0.04403156872607353,0.05028012785756189
BRA,10,1,Road Traffic,0.06924218219316143,0.07497260254143198,0.05323725370957255,0.0654083634779383
BRA,10,1,Sepsis,0.043041113067027736,0.03550390189113445,0.05132594256432303,0.05110201054123546
BRA,10,1,Violent Death,0.055426562150170125,0.06438415347183025,0.04571850778905101,0.054087426726027066
BRA,10,1,Other Digestive Diseases,0.07971772167000693,0.0316815366817535,0.041403036817848536,0.06499911509356586
BRA,10,2,AIDS,0.05558438411638339,0.0491284362561706,0.04378690141613691,0.037183742479219725
BRA,10,2,Bite of Venomous Animal,0.0008693505775690581,0.001010652964209541,0.0007164638968011218,0.0008482455958257803
BRA,10,2,Diarrhea/Dysentery,0.0293765280167572,0.0422139755131674,0.054725130031619856,0.060818361405638614
BRA,10,2,Drowning,0.022296306310429444,0.028519256389988343,0.0286450482167409,0.036547221012215865
BRA,10,2,Encephalitis,0.020726847545537014,0.017866632932110885,0.014953149323061618,0.018601223414376276
BRA,10,2,Falls,0.012190659715415313,0.011721113996377704,0.013788125773457838,0.016093365191085132
BRA,10,2,Fires,0.003364768721118354,0.008173734933321027,0.0031433314592844287,0.011289786285428208
BRA,10,2,Hemorrhagic fever,0.03689210445051107,0.03293989827252099,0.0493835847654368,0.015105245579937537
BRA,10,2,Malaria,0.06567798604238008,0.10044103521106486,0.07922029646939653,0.05443470122353886
BRA,10,2,Measles,0.00818620985847978,7.989696640918343e-06,0.0345563918145064,6.70578846314834e-06
BRA,10,2,Meningitis,0.044737051116680686,0.05783287212447345,0.039086782264696085,0.05549272218193987
BRA,10,2,Other Cancers,0.08780990731489577,0.09810322619205528,0.09225100275672038,0.10527566526253246
BRA,10,2,Other Cardiovascular Diseases,0.09732304955962646,0.09664087831142476,0.08184045257138126,0.06907222463342623
BRA,10,2,Other Defined Causes of Child Deaths,0.14410567372936725,0.1245152296332573,0.1168634119808232,0.15592952576288788
BRA,10,2,Other Infectious Diseases,0.041129112479025134,0.03988839138806067,0.0694812756259941,0.03659956227271837
BRA,10,2,Pneumonia,0.07379429133285255,0.06911812438408446,0.06875702396473643,0.07244863285809125
BRA,10,2,Poisonings,0.04131338366123563,0.05370789536721619,0.04437927430404311,0.05072183689093792
BRA,10,2,Road Traffic,0.06058189418633324,0.06493752303979736,0.04603498179228575,0.056939882381256274
BRA,10,2,Sepsis,0.04324181029611545,0.035694034538013404,0.05152499594071781,0.05133659962926505
BRA,10,2,Violent Death,0.028479799418726214,0.03310884520617045,0.02347125382801512,0.027788403263604104
BRA,10,2,Other Digestive Diseases,0.08231888155056097,0.0344302536498744,0.04339112180414436,0.06746634688761173
BRA,99,3,AIDS,0.03228940446771531,0.029587366251402295,0.02970375551335835,0.026952964925170412
BRA,99,3,Bite of Venomous Animal,0.002531518016041352,0.002640068331358986,0.002382034965542168,0.002513129498693954
BRA,99,3,Diarrhea/Dysentery,0.0359233462707538,0.03959075105761238,0.044047953690740924,0.04528349258719763
BRA,99,3,Drowning,0.04553824723275299,0.04817654342531984,0.046297528232732435,0.04963343352016869
BRA,99,3,Encephalitis,0.00989114958652141,0.008671959273636266,0.008592374973228333,0.009333850915792108
BRA,99,3,Falls,0.013676177256479542,0.013616003485890229,0.014124833438058409,0.014833114013597356
BRA,99,3,Fires,0.00788847470047997,0.0093511149377421,0.0075470043618035935,0.010226857334621968
BRA,99,3,Hemorrhagic fever,0.013092463019327295,0.011029303716683043,0.018692012433751945,0.006746500237895753
BRA,99,3,Malaria,0.019678439694827642,0.026876930552749152,0.026941699034837317,0.016648472803761947
BRA,99,3,Measles,0.0025017060701489585,0.0001004397540381706,0.011691569556518304,9.561044527395188e-05
BRA,99,3,Meningitis,0.03737735324175105,0.04051661526888437,0.03591476840307877,0.040649013868250664
BRA,99,3,Other Cancers,0.09820848147330134,0.10136987460353447,0.0990856255159723,0.10335887205612816
BRA,99,3,Other Cardiovascular Diseases,0.058022933357802425,0.05615779728710482,0.05514503351061634,0.04985548210064578
BRA,99,3,Other Defined Causes of Child Deaths,0.2927040058846312,0.2939076274827286,0.2747824407706835,0.2951624239411237
BRA,99,3,Other Infectious Diseases,0.03227057593557105,0.03156340816434189,0.0423133433257338,0.030979637518540937
BRA,99,3,Pneumonia,0.10671570720390998,0.10689373049635742,0.1030803965626358,0.10607393756661317
BRA,99,3,Poisonings,0.013741302846197777,0.015828853069212227,0.016398821251559833,0.016756682158921617
BRA,99,3,Road Traffic,0.09141358327055332,0.09388470148712172,0.08470865659628395,0.09009990188071136
BRA,99,3,Sepsis,0.01362008060844585,0.010358716347679726,0.018150416566006352,0.016257287252552554
BRA,99,3,Violent Death,0.04093843002116029,0.04269385086321889,0.03852106567161482,0.04064106021148517
BRA,99,3,Other Digestive Diseases,0.03197661984162741,0.01718434414338337,0.0218786656252429,0.027898275162853203
BRB,0,1,AIDS,0.06383294763593518,0.0553736617950127,0.049020993673273436,0.041444585459346345
BRB,0,1,Bite of Venomous Animal,6.949890121815352e-05,7.934038299344441e-05,5.584148150198434e-05,6.586629990120715e-05
BRB,0,1,Diarrhea/Dysentery,0.04535883456757691,0.06088968042883161,0.07066799599971922,0.07891584686442568
BRB,0,1,Drowning,0.0016742407776400012,0.0048471628279869216,0.012862972732374365,0.018114542882900472
BRB,0,1,Encephalitis,0.026495417703719725,0.023210790869196186,0.018901469348851355,0.02329773186877565
BRB,0,1,Falls,0.011079466582669416,0.009879696074198512,0.013098180364549392,0.015191656267269768
BRB,0,1,Fires,0.0031772234775145148,0.008441661219852648,0.0029681557764736216,0.01195731035570822
BRB,0,1,Hemorrhagic fever,0.0427159834716738,0.03752670780484215,0.05560740616548454,0.01714080808118492
BRB,0,1,Malaria,0.0,0.0,0.0,0.0
BRB,0,1,Measles,0.009408984290486826,1.4219327543614274e-08,0.03874904438499305,1.180451186451392e-08
BRB,0,1,Meningitis,0.0488442599351583,0.062340237887699226,0.04173249822184087,0.0595224147874321
BRB,0,1,Other Cancers,0.042865144652004535,0.04444022030129597,0.056741300499502816,0.06252158110519512
BRB,0,1,Other Cardiovascular Diseases,0.09360119230482736,0.08821597797914567,0.07703872093921665,0.0597831214643076
BRB,0,1,Other Defined Causes of Child Deaths,0.3208203438716264,0.317661992552058,0.2556448679282844,0.3211716312402842
BRB,0,1,Other Infectious Diseases,0.04419415767786194,0.04149921325740576,0.07541871207668513,0.0379388145290532
BRB,0,1,Pneumonia,0.1373622687185797,0.13798222209264355,0.11927410936661907,0.13068068799254826
BRB,0,1,Poisonings,0.04672388762858802,0.059756000120526585,0.04912881978991821,0.0559147122157766
BRB,0,1,Road Traffic,0.007753559802548008,0.0026485042205662487,0.0018640746850553738,0.004922247500433908
BRB,0,1,Sepsis,0.049739970238199864,0.040317852578225837,0.05778380776729195,0.05735765740194816
BRB,0,1,Violent Death,0.0042826177621715115,0.0048890633881915535,0.003441028798364705,0.0040587718789969075
BRB,0,1,Other Digestive Diseases,0.0,0.0,0.0,0.0
BRB,0,2,AIDS,0.06347167155019633,0.05496090703968668,0.04873032320028723,0.04110149510766696
BRB,0,2,Bite of Venomous Animal,0.000107482250404264,0.00012270298521566044,8.63600601070354e-05,0.00010186414229332786
BRB,0,2,Diarrhea/Dysentery,0.04465875592393732,0.060091045949292425,0.07010616452667039,0.07825340791144207
BRB,0,2,Drowning,0.0014128881638740107,0.0045489188427066535,0.012653276418709556,0.017867363904021046
BRB,0,2,Encephalitis,0.02687412967546544,0.02364300946411176,0.019205556845237372,0.02365654880437592
BRB,0,2,Falls,0.010950442425826323,0.009732355528004923,0.012994565142599284,0.015069504458926313
BRB,0,2,Fires,0.004355085773549414,0.009786520258321977,0.003914541474387943,0.013073879486085764
BRB,0,2,Hemorrhagic fever,0.04122457926155295,0.03582390849972776,0.05440943047777831,0.015726562132642494
BRB,0,2,Malaria,0.0,0.0,0.0,0.0
BRB,0,2,Measles,0.009409294639678841,1.5061377765186936e-08,0.038750069478083175,1.2503480050709936e-08
BRB,0,2,Meningitis,0.04832602292969427,0.061749119492372224,0.0413159160538626,0.05903159909167852
BRB,0,2,Other Cancers,0.04395768970101417,0.04568754158568729,0.05761950772453149,0.06355763171955339
BRB,0,2,Other Cardiovascular Diseases,0.09579685996821584,0.0907223753809112,0.07880246261778512,0.06186296670618077
BRB,0,2,Other Defined Causes of Child Deaths,0.31450133421889753,0.3104480191058019,0.25056593382783005,0.3151829278171359
BRB,0,2,Other Infectious Diseases,0.04350519665927585,0.04071258611997757,0.07486596981527029,0.03728567049351664
BRB,0,2,Pneumonia,0.1424871093357075,0.14383282294324684,0.12339134862968767,0.13553744429994796
BRB,0,2,Poisonings,0.04696702318794463,0.060034056061242964,0.04932423843524539,0.056145425679908
BRB,0,2,Road Traffic,0.008260901124757832,0.003227499189701406,0.002271558622050932,0.005402981743052071
BRB,0,2,Sepsis,0.04970870097913399,0.04028180127886514,0.057758896152662664,0.05732826015543108
BRB,0,2,Violent Death,0.004024832230873549,0.0045947952137481325,0.003233880497213554,0.003814453842661732
BRB,0,2,Other Digestive Diseases,0.0,0.0,0.0,0.0
BRB,1,1,AIDS,0.06543131773739856,0.06183466333464484,0.05264153392151071,0.045269536246293325
BRB,1,1,Bite of Venomous Animal,0.00021983931806148128,0.00026483682167263755,0.00018417780686176747,0.0002120364118038965
BRB,1,1,Diarrhea/Dysentery,0.035404698855339686,0.05149424889310223,0.0624928791203169,0.06778933481035447
BRB,1,1,Drowning,0.01644412460524677,0.022660397485874527,0.02482609915632429,0.03133638817823445
BRB,1,1,Encephalitis,0.028987868389080507,0.02808937066694621,0.02199535970518509,0.02626154486163013
BRB,1,1,Falls,0.011230687137931749,0.010841278160043129,0.013434266843717894,0.0152247951669972
BRB,1,1,Fires,0.008358635454248881,0.014743970897647538,0.0074011418717347295,0.016438748524095773
BRB,1,1,Hemorrhagic fever,0.038972446309286736,0.036038276504319004,0.053070754816561316,0.015732288963561783
BRB,1,1,Malaria,0.0,0.0,0.0,0.0
BRB,1,1,Measles,0.008656992578250403,8.037217676505476e-08,0.03717371822787442,6.434840843693542e-08
BRB,1,1,Meningitis,0.044912022859852616,0.060492696585173276,0.04001221936283388,0.05570702303039809
BRB,1,1,Other Cancers,0.07514484866121575,0.08616163304822058,0.08434822390292007,0.09298101846672743
BRB,1,1,Other Cardiovascular Diseases,0.08635988173123921,0.08593886437534587,0.07410780550779779,0.05620990058176911
BRB,1,1,Other Defined Causes of Child Deaths,0.2298389821689957,0.2297082493115958,0.19051177727604424,0.2377116475599069
BRB,1,1,Other Infectious Diseases,0.043582449706063335,0.04381040938326795,0.07479939511339666,0.03834126362683455
BRB,1,1,Pneumonia,0.10125625200357254,0.10369817746843787,0.09337406778600173,0.0981287271206941
BRB,1,1,Poisonings,0.04414704450648658,0.059412291939912536,0.0481013785166057,0.053472749944460114
BRB,1,1,Road Traffic,0.018549885049606054,0.016324190509094092,0.011352475791583858,0.015619837567561088
BRB,1,1,Sepsis,0.045506922811533186,0.038834847292975684,0.055218915793603184,0.05345895644479366
BRB,1,1,Violent Death,0.010583323973120552,0.01274955685128726,0.008866536777246482,0.010207682865860502
BRB,1,1,Other Digestive Diseases,0.08641177614346959,0.03690196009826211,0.04608727270187924,0.06989645527961501
BRB,1,2,AIDS,0.06378076699995458,0.059846484904190964,0.05125920074322684,0.043678440887907684
BRB,1,2,Bite of Venomous Animal,0.0002608032341299829,0.0003141824900287915,0.00021849830246257657,0.0002515467689587187
BRB,1,2,Diarrhea/Dysentery,0.034852593892668565,0.05082827227128164,0.062029311440273786,0.0672554217042528
BRB,1,2,Drowning,0.010296450665168072,0.015254127117658613,0.019675324783779268,0.02540626292700473
BRB,1,2,Encephalitis,0.028657098424660774,0.02769094981601031,0.02171850722219137,0.025942632788663118
BRB,1,2,Falls,0.01070310314344497,0.010205733297485841,0.012992179373296324,0.014715763155817938
BRB,1,2,Fires,0.009413650996815359,0.01601457348832289,0.008285059230389805,0.017455969118979536
BRB,1,2,Hemorrhagic fever,0.03983497777449339,0.037077503290121966,0.05379284418680727,0.016565214554784984
BRB,1,2,Malaria,0.0,0.0,0.0,0.0
BRB,1,2,Measles,0.008656627946316562,1.0971748659838381e-07,0.03717233921869053,8.784410375500491e-08
BRB,1,2,Meningitis,0.044123667980242726,0.05954214372587676,0.039351928101497465,0.054946180704557736
BRB,1,2,Other Cancers,0.0717877348574134,0.08211681394303315,0.08153532156703999,0.08974228281069219
BRB,1,2,Other Cardiovascular Diseases,0.08746106572995963,0.0872654532713086,0.07503082751978098,0.0572733078847318
BRB,1,2,Other Defined Causes of Child Deaths,0.2353155898413047,0.23630577516959897,0.1951015040869581,0.2429935375036695
BRB,1,2,Other Infectious Diseases,0.04334780884777418,0.043527731648860236,0.07460164020870111,0.03811517782483456
BRB,1,2,Pneumonia,0.10389424845064957,0.1068759671197414,0.09558445116249208,0.10067323097083664
BRB,1,2,Poisonings,0.04512649810305705,0.060591386451888336,0.0489218059360051,0.05441703646536911
BRB,1,2,Road Traffic,0.0181446978741611,0.01583619313130963,0.011013285038079558,0.015229158338992512
BRB,1,2,Sepsis,0.04554981220358427,0.03888687613127312,0.05525448247884498,0.05349997896413923
BRB,1,2,Violent Death,0.009695138375685721,0.011679466806490986,0.008122488527773879,0.00935103715698536
BRB,1,2,Other Digestive Diseases,0.08909766465851529,0.04014025620803124,0.04833900087170887,0.07248773162471804
BRB,5,1,AIDS,0.06168015672165751,0.05731564464417655,0.049498762491123977,0.04165131006074015
BRB,5,1,Bite of Venomous Animal,0.0002887896579707975,0.00034790093109543074,0.00024194285882220967,0.0002785393441754404
BRB,5,1,Diarrhea/Dysentery,0.03140984499865189,0.04668191174346052,0.059146305310472574,0.0639366102803523
BRB,5,1,Drowning,0.028489238334417688,0.03717106092368615,0.03491735752266392,0.04295412648747883
BRB,5,1,Encephalitis,0.02736209453416968,0.026130811616259884,0.020633252195398213,0.024693448031795573
BRB,5,1,Falls,0.01258474750556162,0.012472491028023374,0.01456869447594889,0.01653083586653126
BRB,5,1,Fires,0.007239927439149081,0.01339636142682576,0.006463899493607522,0.015359831766560882
BRB,5,1,Hemorrhagic fever,0.043140116481257366,0.04105897346891359,0.0565624820239083,0.019751790677025056
BRB,5,1,Malaria,0.0,0.0,0.0,0.0
BRB,5,1,Measles,0.008657029990244442,1.3326069931083833e-08,0.037174006409859184,1.066922921807868e-08
BRB,5,1,Meningitis,0.04449093054827818,0.05998561425156543,0.03965939155429865,0.0553009889221058
BRB,5,1,Other Cancers,0.1008201923062791,0.1170925092685551,0.1058586547974652,0.11774522519100522
BRB,5,1,Other Cardiovascular Diseases,0.0911105552975081,0.09166193006264667,0.07808772530203298,0.06079164089181701
BRB,5,1,Other Defined Causes of Child Deaths,0.17343304355374795,0.16175678875583968,0.143255527070829,0.1833078656322016
BRB,5,1,Other Infectious Diseases,0.04289271045839516,0.042979492945448165,0.07422182495083465,0.03767595167108002
BRB,5,1,Pneumonia,0.08335732441919948,0.08213561708149816,0.07837859238803256,0.0808650724904321
BRB,5,1,Poisonings,0.04402720078305019,0.05926811555421384,0.04800101118356357,0.05335725665760715
BRB,5,1,Road Traffic,0.05287074711665712,0.05767003242275369,0.040105821127863615,0.048722482949653936
BRB,5,1,Sepsis,0.04549666150362596,0.03882239922623042,0.05521040652372596,0.05344914180648739
BRB,5,1,Violent Death,0.013737231444138895,0.016549053881190663,0.01150880911474123,0.013249641500747951
BRB,5,1,Other Digestive Diseases,0.08691145690603966,0.03750327744154711,0.04650553320480775,0.07037822910297316
BRB,5,2,AIDS,0.061850738366456826,0.05752127549352961,0.049641934549703684,0.041816331624214526
BRB,5,2,Bite of Venomous Animal,0.0003884625499325658,0.00046797304240149334,0.00032544839289259887,0.0003746747821426553
BRB,5,2,Diarrhea/Dysentery,0.031379577711919404,0.04664497849364063,0.05912035310149034,0.0639066143684572
BRB,5,2,Drowning,0.011458472135885384,0.016654170803914257,0.020649086280439877,0.026527479130687082
BRB,5,2,Encephalitis,0.026892675845334755,0.02556535029904713,0.020240124177554462,0.02424075637507059
BRB,5,2,Falls,0.01096901879467225,0.010526058518143729,0.01321501743033641,0.014972357084147556
BRB,5,2,Fires,0.01064878497403831,0.017502753916275274,0.009319808435625446,0.018647497701532675
BRB,5,2,Hemorrhagic fever,0.04498431794286866,0.04328071014424582,0.058107239954646776,0.02153111290971312
BRB,5,2,Malaria,0.0,0.0,0.0,0.0
BRB,5,2,Measles,0.008656811887445683,1.7488457883639757e-08,0.03717321224397805,1.4001841033274908e-08
BRB,5,2,Meningitis,0.04393172935293277,0.059311478067461024,0.0391910043501975,0.05476136870956522
BRB,5,2,Other Cancers,0.100989770507462,0.11729629503072732,0.10600061696830278,0.11790836673797556
BRB,5,2,Other Cardiovascular Diseases,0.09580507091652277,0.0973173018700966,0.08202100286800444,0.06532028167170334
BRB,5,2,Other Defined Causes of Child Deaths,0.18532326886422934,0.17608106469506868,0.15321763557395987,0.1947758253850094
BRB,5,2,Other Infectious Diseases,0.04109000127865714,0.040807802678450536,0.07271086913089775,0.035937355130000674
BRB,5,2,Pneumonia,0.08757994304861275,0.08722255871684423,0.08191634889928928,0.0849378785139245
BRB,5,2,Poisonings,0.04501435266149949,0.06045684772648063,0.04882794776710292,0.05430914107760745
BRB,5,2,Road Traffic,0.0447821713181024,0.04792573942520744,0.03332960119686042,0.040921098754543334
BRB,5,2,Sepsis,0.04552108999210348,0.03885203351203262,0.055230664087724216,0.05347250694738862
BRB,5,2,Violent Death,0.014935400857215063,0.017992377849164888,0.012512666168286151,0.014405296117635254
BRB,5,2,Other Digestive Diseases,0.08779834099410888,0.03857321222881027,0.047249418422707,0.07123404297684001
BRB,10,1,AIDS,0.057769508474472764,0.05255838173095576,0.04615092038827669,0.03773740395728502
BRB,10,1,Bite of Venomous Animal,0.00034597266887139783,0.00041742139139569056,0.00028950191340418584,0.00033360499014733217
BRB,10,1,Diarrhea/Dysentery,0.030192272634512782,0.04534937651213117,0.058299384043697174,0.06299488225186853
BRB,10,1,Drowning,0.035905902640990604,0.04619696990428946,0.041163292901070896,0.050208977126402383
BRB,10,1,Encephalitis,0.0259977582070678,0.024473714840855712,0.019449900711822798,0.023358822864623555
BRB,10,1,Falls,0.013223302828939269,0.013241914707061205,0.015115319600679947,0.017174748927758696
BRB,10,1,Fires,0.005981984442781008,0.011933653035313912,0.005406471992761999,0.014204852749127653
BRB,10,1,Hemorrhagic fever,0.04071186960744831,0.03811065701417368,0.054613775297956114,0.017243298978757364
BRB,10,1,Malaria,0.0,0.0,0.0,0.0
BRB,10,1,Measles,0.008721145407101217,2.8043096395132417e-09,0.03740440954791559,2.2412164516337776e-09
BRB,10,1,Meningitis,0.04307797500867632,0.058419335690708576,0.038447116433873836,0.05401575283178108
BRB,10,1,Other Cancers,0.09391366650496716,0.1089051025952509,0.10011066323285887,0.11120647615135623
BRB,10,1,Other Cardiovascular Diseases,0.10050969928992244,0.10300707065331142,0.08587199361286615,0.06963823867533799
BRB,10,1,Other Defined Causes of Child Deaths,0.16770934672636365,0.15474671040081014,0.1382790250398725,0.17785930690714508
BRB,10,1,Other Infectious Diseases,0.04331182733338194,0.04348593952121629,0.07476671517160789,0.038042825974320016
BRB,10,1,Pneumonia,0.07659724255538934,0.07396855519819402,0.07269105352180398,0.07432884640384199
BRB,10,1,Poisonings,0.04407523835385775,0.05946227993872597,0.048065838230879995,0.053470215972386666
BRB,10,1,Road Traffic,0.0542926815412684,0.05942850902501597,0.04121654382870631,0.050063958135589406
BRB,10,1,Sepsis,0.04585058962583293,0.03918977187770549,0.055566772742488765,0.05384721763920134
BRB,10,1,Violent Death,0.024572821354570056,0.02964749011476135,0.0205619675770735,0.023694402949877662
BRB,10,1,Other Digestive Diseases,0.0872391947935849,0.037457143043813465,0.04652933421038269,0.07057616427197562
BRB,10,2,AIDS,0.05932705797148818,0.054421660545357166,0.04742744270273536,0.03918700785725288
BRB,10,2,Bite of Venomous Animal,0.00044866715410267727,0.0005416257359569612,0.00037526897992357886,0.00043258666639213537
BRB,10,2,Diarrhea/Dysentery,0.030340580330560838,0.04557779033624127,0.05848687250129639,0.06322322460513803
BRB,10,2,Drowning,0.01465011467832249,0.020570757546885608,0.023396639985036525,0.029752224372233155
BRB,10,2,Encephalitis,0.02534263411913059,0.02367789171335655,0.01888716975999066,0.022720312474415142
BRB,10,2,Falls,0.0111125837918969,0.010693940028803422,0.013354167063845195,0.01514996065526219
BRB,10,2,Fires,0.00698152186729904,0.01315967213958778,0.006241194466382892,0.015189961506725703
BRB,10,2,Hemorrhagic fever,0.04049110729202706,0.037835681153101576,0.05446050686756406,0.016969385336067514
BRB,10,2,Malaria,0.0,0.0,0.0,0.0
BRB,10,2,Measles,0.008744682254895938,4.64760024811066e-09,0.03748883909623182,3.711954149485264e-09
BRB,10,2,Meningitis,0.042913371247010425,0.05827060673440127,0.038298987808035465,0.053885507894078935
BRB,10,2,Other Cancers,0.10288064393760557,0.11977877157739172,0.10762470625131404,0.11989706665636005
BRB,10,2,Other Cardiovascular Diseases,0.10775116353685008,0.11175701740396457,0.0918957753373783,0.07653983932149816
BRB,10,2,Other Defined Causes of Child Deaths,0.19330647242439108,0.18560503146476007,0.15962224681499593,0.20256542644783468
BRB,10,2,Other Infectious Diseases,0.04044671986542942,0.04002778254646722,0.07244131436574235,0.03526669602653183
BRB,10,2,Pneumonia,0.08036088756463564,0.07850341970789483,0.07583018090083209,0.07795169801317102
BRB,10,2,Poisonings,0.044184190476239484,0.059643933261496265,0.04816597418214878,0.0535997082612646
BRB,10,2,Road Traffic,0.036081231186866604,0.03746059075175374,0.02595481851302269,0.032494213748027904
BRB,10,2,Sepsis,0.04597102098192323,0.0393134557221576,0.055689433661538564,0.05398413933186417
BRB,10,2,Violent Death,0.01878576456993782,0.022677955066838403,0.015712571430249494,0.01811247201099359
BRB,10,2,Other Digestive Diseases,0.08987958474938702,0.04048241191598365,0.048645889311735836,0.07307856510293419
BRB,99,3,AIDS,0.037254818623336655,0.03493313089278022,0.034611539397419684,0.031665880441244305
BRB,99,3,Bite of Venomous Animal,0.0005993200192885965,0.0006297350225622605,0.0005680540379568316,0.0005931155417797157
BRB,99,3,Diarrhea/Dysentery,0.020749615416438192,0.023995119691084442,0.030225774049287214,0.030347038670874363
BRB,99,3,Drowning,0.03401873723893025,0.0364518952163262,0.03579754644829938,0.03818045855413363
BRB,99,3,Encephalitis,0.01953590299773957,0.018833450211127662,0.01778019782592665,0.01883856127699661
BRB,99,3,Falls,0.006465882491547725,0.006127522597119475,0.00742313393208999,0.0076801815383027204
BRB,99,3,Fires,0.01327583633250793,0.01510855828060846,0.01271137845940132,0.01558167724019636
BRB,99,3,Hemorrhagic fever,0.01813473283893877,0.01634973872470248,0.023755863355774315,0.011571942244946523
BRB,99,3,Malaria,0.0,0.0,0.0,0.0
BRB,99,3,Measles,0.002460902205645528,6.364845755428133e-08,0.011955186075470524,5.994726040827506e-08
BRB,99,3,Meningitis,0.023702373989841045,0.02648906877438137,0.02323307491850377,0.02707055162115992
BRB,99,3,Other Cancers,0.10754553803695298,0.1119213446145967,0.1088150484865954,0.11241242831312358
BRB,99,3,Other Cardiovascular Diseases,0.054434781075909225,0.05271022129008497,0.0521599908916888,0.04597136773966391
BRB,99,3,Other Defined Causes of Child Deaths,0.37579631731732654,0.38317111943884863,0.35553414312918186,0.3765815294595416
BRB,99,3,Other Infectious Diseases,0.022578408400819112,0.0215689906455662,0.03371360602977037,0.02126714375381685
BRB,99,3,Pneumonia,0.11356462861633007,0.11479471892340848,0.1103875846177764,0.11252499295543138
BRB,99,3,Poisonings,0.014908665120651891,0.017209701672197354,0.017705727035818762,0.017931407619171936
BRB,99,3,Road Traffic,0.05790423983317493,0.05934960332863421,0.05353645678589152,0.05664220863284927
BRB,99,3,Sepsis,0.013265921229283776,0.009975444389079113,0.018071302557410653,0.01591908623955671
BRB,99,3,Violent Death,0.02830804012662607,0.029744650126980063,0.026831235371816538,0.028014980337809692
BRB,99,3,Other Digestive Diseases,0.035495338088711345,0.02063592251145415,0.0251831565939201,0.03120538787214072
BRN,0,1,AIDS,0.055433318889116776,0.045781307151037634,0.0422688449957534,0.03347778791003304
BRN,0,1,Bite of Venomous Animal,0.00019307284546739374,0.00022042248540393182,0.00015512247864425248,0.0001829783703409072
BRN,0,1,Diarrhea/Dysentery,0.03913122549924,0.05378519102981282,0.06567054990751157,0.07302332318883209
BRN,0,1,Drowning,0.007576831901639656,0.0115869630751711,0.01760803281322366,0.02371317466637219
BRN,0,1,Encephalitis,0.02459295426672264,0.02103771641127215,0.017371133977426238,0.02149383148596196
BRN,0,1,Falls,0.015106634945315715,0.014476922462139084,0.016334252944987724,0.019009433613488464
BRN,0,1,Fires,0.003656132679685117,0.00899020273068666,0.003352880562871661,0.012413662553148505
BRN,0,1,Hemorrhagic fever,0.040720523976157344,0.03524681540148462,0.05400726319823446,0.015242448188321994
BRN,0,1,Malaria,0.0,0.0,0.0,0.0
BRN,0,1,Measles,0.009414471330468669,3.074558593925636e-06,0.038760484028902975,2.552270109844741e-06
BRN,0,1,Meningitis,0.04962242449360778,0.06323322865012594,0.04235600259953079,0.06026291283861456
BRN,0,1,Other Cancers,0.04357847637919715,0.04525513503553026,0.057317745180979165,0.06320317394399164
BRN,0,1,Other Cardiovascular Diseases,0.0962186008813562,0.0912023205075335,0.07913768303760839,0.0622541238543895
BRN,0,1,Other Defined Causes of Child Deaths,0.33812600592695263,0.3374180042521649,0.2695333130529813,0.3375725964052438
BRN,0,1,Other Infectious Diseases,0.04964818724147454,0.04772491303498838,0.07980818122543444,0.04310592148420946
BRN,0,1,Pneumonia,0.11562182047541557,0.11316235234486224,0.10180262536462292,0.11007501223383563
